DateTime,solar_high_frequency_original_gwh,solar_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2025-11-19 15:00:00,0.17530064303627152,0.1563595972426932,2025-11-19,15,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-19 16:00:00,0.0,-0.01379376864489352,2025-11-19,16,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-19 17:00:00,0.0,-0.013821097603862003,2025-11-19,17,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-19 18:00:00,0.0,-0.013876022189541069,2025-11-19,18,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-19 19:00:00,0.0,-0.01398600469477022,2025-11-19,19,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-19 20:00:00,0.0,-0.014206036372164048,2025-11-19,20,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-19 21:00:00,0.0,-0.01464613306041947,2025-11-19,21,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-19 22:00:00,0.0,-0.01552634310366418,2025-11-19,22,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-19 23:00:00,0.0,-0.017286771523520553,2025-11-19,23,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 00:00:00,0.0,-0.020807632529916763,2025-11-20,0,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 01:00:00,0.0,-0.022568064967272483,2025-11-20,1,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 02:00:00,0.0,-0.023448285054265553,2025-11-20,2,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 03:00:00,0.0,-0.02388840283439251,2025-11-20,3,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 04:00:00,0.0,-0.02410847719771684,2025-11-20,4,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 05:00:00,0.0,-0.024218545325900703,2025-11-20,5,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 06:00:00,0.011660058520807915,-0.012956843180462852,2025-11-20,6,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 07:00:00,0.15915197750622104,0.13016539000093,2025-11-20,7,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 08:00:00,0.6503190493952644,0.6068589128831439,2025-11-20,8,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 09:00:00,1.269730680094759,1.2080281500819825,2025-11-20,9,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 10:00:00,1.4465546071205895,1.3796417994713457,2025-11-20,10,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 11:00:00,1.4568185341342503,1.3895992068372398,2025-11-20,11,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 12:00:00,1.180823489583207,1.121723038223414,2025-11-20,12,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 13:00:00,0.9140058061605729,0.8627492066915519,2025-11-20,13,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 14:00:00,0.42624691930317904,0.38932811078532664,2025-11-20,14,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 15:00:00,0.12986354981455797,0.1016276104127002,2025-11-20,15,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 16:00:00,0.0,-0.024497445214460106,2025-11-20,16,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 17:00:00,0.0,-0.024666481347006032,2025-11-20,17,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 18:00:00,0.0,-0.02500451331905612,2025-11-20,18,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 19:00:00,0.0,-0.02568055711663537,2025-11-20,19,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 20:00:00,0.0,-0.02703263463853342,2025-11-20,20,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 21:00:00,0.0,-0.0297367846456993,2025-11-20,21,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 22:00:00,0.0,-0.03514508214171593,2025-11-20,22,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-20 23:00:00,0.0,-0.045961675874591656,2025-11-20,23,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 00:00:00,0.0,-0.06759486271076431,2025-11-21,0,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 01:00:00,0.0,-0.07841146329629024,2025-11-21,1,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 02:00:00,0.0,-0.08381977792393236,2025-11-21,2,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 03:00:00,0.0,-0.08652396390751174,2025-11-21,3,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 04:00:00,0.0,-0.0878761142388181,2025-11-21,4,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 05:00:00,0.0,-0.08855230408350456,2025-11-21,5,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 06:00:00,0.009949223419485906,-0.07923430009465349,2025-11-21,6,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 07:00:00,0.11608199639393184,0.023604409725449846,2025-11-21,7,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 08:00:00,0.2960988998156803,0.19823606835487106,2025-11-21,8,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 09:00:00,0.5312067637725835,0.42637789400846954,2025-11-21,9,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 10:00:00,0.7109244897814585,0.6007788914417258,2025-11-21,10,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 11:00:00,0.7696705172917657,0.6577751458513045,2025-11-21,11,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 12:00:00,0.7112462882514657,0.6010460140395113,2025-11-21,12,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 13:00:00,0.5681314577513721,0.4621025559415933,2025-11-21,13,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 14:00:00,0.35435558897719605,0.254540426213253,2025-11-21,14,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 15:00:00,0.11397752280584726,0.021081613714169847,2025-11-21,15,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 16:00:00,0.0,-0.08985400554315817,2025-11-21,16,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 17:00:00,0.0,-0.0904804710185012,2025-11-21,17,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 18:00:00,0.0,-0.09173315439706593,2025-11-21,18,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 19:00:00,0.0,-0.09423839736813468,2025-11-21,19,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 20:00:00,0.0,-0.09924882141724187,2025-11-21,20,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 21:00:00,0.0,-0.1092696385689411,2025-11-21,21,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 22:00:00,0.0,-0.12931125739908192,2025-11-21,22,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-21 23:00:00,0.0,-0.16939448732273488,2025-11-21,23,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 00:00:00,0.0,-0.24956094330172626,2025-11-22,0,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 01:00:00,0.0,-0.2896441668414689,2025-11-22,1,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 02:00:00,0.0,-0.3096857697118341,2025-11-22,2,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 03:00:00,0.0,-0.3197065533480044,2025-11-22,3,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 04:00:00,0.0,-0.3247169095680651,2025-11-22,4,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 05:00:00,0.0,-0.32722201648204624,2025-11-22,5,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 06:00:00,0.006892546517549725,-0.321784790679979,2025-11-22,6,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 07:00:00,0.26861131168632957,-0.06839668398708504,2025-11-22,7,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 08:00:00,0.9053359166915671,0.5492709969989376,2025-11-22,8,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 09:00:00,1.523728738495393,1.1493038986188107,2025-11-22,9,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 10:00:00,2.143660344151065,1.750910090245207,2025-11-22,10,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 11:00:00,2.4318428095004254,2.0305756847158536,2025-11-22,11,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 12:00:00,2.448743846240373,2.046971750802787,2025-11-22,12,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 13:00:00,1.9299641585747236,1.5434789320198494,2025-11-22,13,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 14:00:00,1.1844806423346739,0.8199854123626569,2025-11-22,14,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 15:00:00,0.2971662561705749,-0.041112569125222376,2025-11-22,15,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 16:00:00,0.0,-0.32933735958108384,2025-11-22,16,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 17:00:00,0.0,-0.3289491458465741,2025-11-22,17,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 18:00:00,0.0,-0.32817180094523984,2025-11-22,18,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 19:00:00,0.0,-0.32661665242641336,2025-11-22,19,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 20:00:00,0.0,-0.3235061260306815,2025-11-22,20,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 21:00:00,0.0,-0.3172849585601786,2025-11-22,21,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 22:00:00,0.0,-0.30484256627965317,2025-11-22,22,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-22 23:00:00,0.0,-0.27995775304884246,2025-11-22,23,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 00:00:00,0.0,-0.23018811225234098,2025-11-23,0,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 01:00:00,0.0,-0.2053032869220265,2025-11-23,1,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 02:00:00,0.0,-0.19286086439274172,2025-11-23,2,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 03:00:00,0.0,-0.18663963339984427,2025-11-23,3,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 04:00:00,0.0,-0.18352897844688545,2025-11-23,4,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 05:00:00,0.0,-0.18197357205738574,2025-11-23,5,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 06:00:00,0.007826525698302333,-0.17359959039841608,2025-11-23,6,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 07:00:00,0.29858988633502176,0.10899323493815807,2025-11-23,7,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 08:00:00,0.9805694498981163,0.7710912591211289,2025-11-23,8,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 09:00:00,1.6464865733211966,1.417503340693608,2025-11-23,9,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 10:00:00,1.8888580156670574,1.6527915811916405,2025-11-23,10,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 11:00:00,1.7479762194028101,1.5160882390811081,2025-11-23,11,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 12:00:00,1.354926931976059,1.1346355467373925,2025-11-23,12,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 13:00:00,0.8016779787901785,0.5977066984095419,2025-11-23,13,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 14:00:00,0.4510234332170089,0.2574319796495598,2025-11-23,14,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 15:00:00,0.11489088018807267,-0.06869590700950687,2025-11-23,15,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 16:00:00,0.0,-0.17998827043639673,2025-11-23,16,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 17:00:00,0.0,-0.17955692041622565,2025-11-23,17,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 18:00:00,0.0,-0.17869478994418397,2025-11-23,18,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 19:00:00,0.0,-0.17697081378425056,2025-11-23,19,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 20:00:00,0.0,-0.173523003856459,2025-11-23,20,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 21:00:00,0.0,-0.16662745519691324,2025-11-23,21,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 22:00:00,0.0,-0.1528363934758407,2025-11-23,22,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-23 23:00:00,0.0,-0.12525428783270492,2025-11-23,23,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 00:00:00,0.0,-0.07009008544593807,2025-11-24,0,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 01:00:00,0.0,-0.04250798391167217,2025-11-24,1,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 02:00:00,0.0,-0.02871693246277422,2025-11-24,2,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 03:00:00,0.0,-0.021821405374795242,2025-11-24,3,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 04:00:00,0.0,-0.018373639103745766,2025-11-24,4,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 05:00:00,0.0,-0.016649750514101027,2025-11-24,5,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 06:00:00,0.0012682999053280602,-0.01455683288177674,2025-11-24,6,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 07:00:00,0.07124708417180291,0.053792845640114946,2025-11-24,7,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 08:00:00,0.157023187293388,0.13725932973166566,2025-11-24,8,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 09:00:00,0.26205290893707994,0.23930494073816638,2025-11-24,9,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 10:00:00,0.3749241710067196,0.34890749015537037,2025-11-24,10,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 11:00:00,0.49905325450984356,0.4694097391074342,2025-11-24,11,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 12:00:00,0.45459416518534757,0.4262738794029304,2025-11-24,12,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 13:00:00,0.2570919872253795,0.23459456288951558,2025-11-24,13,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 14:00:00,0.11090909645926532,0.09272223998763016,2025-11-24,14,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 15:00:00,0.0383050595512916,0.02226472321440083,2025-11-24,15,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 16:00:00,0.0,-0.01489693871257906,2025-11-24,16,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 17:00:00,0.0,-0.014866731075835034,2025-11-24,17,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 18:00:00,0.0,-0.014806947106540413,2025-11-24,18,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 19:00:00,0.0,-0.014687694820047852,2025-11-24,19,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 20:00:00,0.0,-0.0144493480731111,2025-11-24,20,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 21:00:00,0.0,-0.013972733492261778,2025-11-24,21,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 22:00:00,0.0,-0.013019543787075219,2025-11-24,22,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-24 23:00:00,0.0,-0.011113184104958124,2025-11-24,23,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 00:00:00,0.0,-0.007300474604851975,2025-11-25,0,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 01:00:00,0.0,-0.0053941204489391485,2025-11-25,1,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 02:00:00,0.0,-0.004440944559263238,2025-11-25,2,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 03:00:00,0.0,-0.0039643589909862794,2025-11-25,3,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 04:00:00,0.0,-0.0037260709599698004,2025-11-25,4,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 05:00:00,0.0,-0.0036069364507055565,2025-11-25,5,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 06:00:00,0.0010266785229268599,-0.002550934070747526,2025-11-25,6,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 07:00:00,0.11323715731101094,0.10638591695720669,2025-11-25,7,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 08:00:00,0.44238477597822334,0.42585855213442075,2025-11-25,8,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 09:00:00,0.7167345133809119,0.6921389525652932,2025-11-25,9,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 10:00:00,0.8513454292560256,0.8227903759521442,2025-11-25,10,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 11:00:00,0.8861471317245879,0.8565686017099967,2025-11-25,11,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 12:00:00,0.7097903314937316,0.6854028770855841,2025-11-25,12,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 13:00:00,0.5732157475569282,0.552846132424109,2025-11-25,13,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 14:00:00,0.35369269802811326,0.3397793642248998,2025-11-25,14,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 15:00:00,0.09671510413956201,0.09035406990365254,2025-11-25,15,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 16:00:00,0.0,-0.0035397388610169233,2025-11-25,16,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 17:00:00,0.0,-0.003591626539564426,2025-11-25,17,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 18:00:00,0.0,-0.0036954455296614812,2025-11-25,18,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 19:00:00,0.0,-0.0039031053263566123,2025-11-25,19,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 20:00:00,0.0,-0.004318435827997388,2025-11-25,20,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 21:00:00,0.0,-0.00514910228540419,2025-11-25,21,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 22:00:00,0.0,-0.006810437927280431,2025-11-25,22,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-25 23:00:00,0.0,-0.010133110574564218,2025-11-25,23,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 00:00:00,0.0,-0.016778456550897457,2025-11-26,0,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 01:00:00,0.0,-0.020101134153720595,2025-11-26,1,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 02:00:00,0.0,-0.02176248218444518,2025-11-26,2,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 03:00:00,0.0,-0.022593174658433503,2025-11-26,3,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 04:00:00,0.0,-0.02300855781267976,2025-11-26,4,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 05:00:00,0.0,-0.02321632322430704,2025-11-26,5,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 06:00:00,0.000864020611220539,-0.0224817688873803,2025-11-26,6,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 07:00:00,0.0916968096585498,0.06562468350487784,2025-11-26,7,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 08:00:00,0.26965899668775517,0.23832109645147237,2025-11-26,8,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 09:00:00,0.4936934949273438,0.45574568963210166,2025-11-26,9,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 10:00:00,0.6692322449097424,0.626107115159743,2025-11-26,10,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 11:00:00,0.7093390014044426,0.6650236236625723,2025-11-26,11,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 12:00:00,0.7276661663139696,0.6827970317474866,2025-11-26,12,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 13:00:00,0.5182758822291227,0.4795449740591162,2025-11-26,13,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 14:00:00,0.29128149262855096,0.2591822614721458,2025-11-26,14,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 15:00:00,0.09420907865648363,0.0678104500324309,2025-11-26,15,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 16:00:00,0.0,-0.0238269267367549,2025-11-26,16,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 17:00:00,0.0,-0.02423021227542045,2025-11-26,17,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 18:00:00,0.0,-0.02503670730283741,2025-11-26,18,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 19:00:00,0.0,-0.026649659332714213,2025-11-26,19,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 20:00:00,0.0,-0.02987554437998928,2025-11-26,20,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 21:00:00,0.0,-0.03632730496830014,2025-11-26,21,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 22:00:00,0.0,-0.049230821391802224,2025-11-26,22,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-26 23:00:00,0.0,-0.07503785186224657,2025-11-26,23,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 00:00:00,0.0,-0.1266519116148554,2025-11-27,0,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 01:00:00,0.0,-0.15245894018844622,2025-11-27,1,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 02:00:00,0.0,-0.1653624518698145,2025-11-27,2,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 03:00:00,0.0,-0.17181420249964424,2025-11-27,3,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 04:00:00,0.0,-0.17504006739285022,2025-11-27,4,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 05:00:00,0.0,-0.1766529789960356,2025-11-27,5,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 06:00:00,0.00044905031067427184,-0.1770235623904988,2025-11-27,6,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 07:00:00,0.2217311135431497,0.037341055344404905,2025-11-27,7,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 08:00:00,0.9840837505420593,0.7770494008815488,2025-11-27,8,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 09:00:00,1.9332889945394236,1.698210631275722,2025-11-27,9,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 10:00:00,2.286401600123528,2.0408784411765444,2025-11-27,10,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 11:00:00,2.649789712907094,2.3935453491568395,2025-11-27,11,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 12:00:00,2.453475250042346,2.2030011432017282,2025-11-27,12,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2025-11-27 13:00:00,2.017990615376168,1.7803375530399639,2025-11-27,13,11,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
