DateTime,wind_high_frequency_original_gwh,wind_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2025-08-08 06:00:00,0.003618881,0.0030713621887558007,2025-08-08,6,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 07:00:00,0.0019199010000000001,0.001249367544733324,2025-08-08,7,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 08:00:00,0.0027940309999999998,0.0021901772836047076,2025-08-08,8,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 09:00:00,0.003634264,0.003093752566573781,2025-08-08,9,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 10:00:00,0.0029231739999999997,0.002330253636510056,2025-08-08,10,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 11:00:00,0.006921757999999999,0.006626510639557709,2025-08-08,11,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 12:00:00,0.009413581,0.009303964444457693,2025-08-08,12,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 13:00:00,0.011554708,0.01160481403952667,2025-08-08,13,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 14:00:00,0.012612245,0.012741913023609166,2025-08-08,14,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 15:00:00,0.011226713999999999,0.01125514537573759,2025-08-08,15,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 16:00:00,0.008978343000000001,0.008843151406401009,2025-08-08,16,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 17:00:00,0.0071014879999999996,0.006833868022533798,2025-08-08,17,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 18:00:00,0.0045138420000000005,0.004068074466556558,2025-08-08,18,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 19:00:00,0.000926561,0.00024258799071882995,2025-08-08,19,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 20:00:00,0.0006800549999999999,3.487309979033121e-05,2025-08-08,20,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 21:00:00,0.002737459,0.002359519803831804,2025-08-08,21,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 22:00:00,0.002506364,0.002339727839120694,2025-08-08,22,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-08 23:00:00,0.005936645999999999,0.006482078535052508,2025-08-08,23,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 00:00:00,0.006496733,0.007997769340107232,2025-08-09,0,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 01:00:00,0.008926894000000001,0.011065625088403518,2025-08-09,1,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 02:00:00,0.009890883000000001,0.012329788814560764,2025-08-09,2,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 03:00:00,0.008438065,0.010883175721177035,2025-08-09,3,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 04:00:00,0.004605408,0.006822624615106292,2025-08-09,4,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 05:00:00,0.005291425000000001,0.007588215086928718,2025-08-09,5,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 06:00:00,0.0057946479999999995,0.00814313454765898,2025-08-09,6,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 07:00:00,0.00506587,0.007367289161624151,2025-08-09,7,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 08:00:00,0.003519389,0.005709350113951595,2025-08-09,8,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 09:00:00,0.001432167,0.0034686484461314707,2025-08-09,9,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 10:00:00,0.001168844,0.0031865381193521758,2025-08-09,10,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 11:00:00,0.0035823730000000002,0.00577979909914311,2025-08-09,11,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 12:00:00,0.01446031,0.01746650287281931,2025-08-09,12,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 13:00:00,0.015823605,0.01893050731308835,2025-08-09,13,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 14:00:00,0.013030591,0.01592828077257247,2025-08-09,14,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 15:00:00,0.011615456,0.0144048045071695,2025-08-09,15,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 16:00:00,0.010419296,0.013113440350039337,2025-08-09,16,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 17:00:00,0.007835918,0.010325425133195648,2025-08-09,17,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 18:00:00,0.005664934999999999,0.007967937204443824,2025-08-09,18,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 19:00:00,0.0025100590000000002,0.0045283237897722215,2025-08-09,19,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 20:00:00,0.001170358,0.002988742035439495,2025-08-09,20,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 21:00:00,0.000829538,0.002422067327368181,2025-08-09,21,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 22:00:00,0.00011579799999999999,0.0012542301484606483,2025-08-09,22,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-09 23:00:00,0.0,0.0003277803914863207,2025-08-09,23,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 00:00:00,0.0,-0.0012763007030667341,2025-08-10,0,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 01:00:00,7.4352e-05,-0.0019984599121676593,2025-08-10,1,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 02:00:00,0.000584021,-0.001851909346482186,2025-08-10,2,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 03:00:00,0.00038846999999999997,-0.0022625117011198276,2025-08-10,3,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 04:00:00,0.00073285,-0.001992775235707954,2025-08-10,4,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 05:00:00,0.001123808,-0.0016228676683682592,2025-08-10,5,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 06:00:00,0.000760973,-0.0020377413697014596,2025-08-10,6,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 07:00:00,0.000433776,-0.0024017877668521914,2025-08-10,7,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 08:00:00,0.000724459,-0.0020957253026050557,2025-08-10,8,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 09:00:00,0.002238035,-0.0004726678803561135,2025-08-10,9,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 10:00:00,0.0072906690000000005,0.004954252919939095,2025-08-10,10,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 11:00:00,0.011197720999999999,0.009151299353646933,2025-08-10,11,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 12:00:00,0.013981424000000001,0.012142081481624281,2025-08-10,12,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 13:00:00,0.014184994,0.01236151674962051,2025-08-10,13,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 14:00:00,0.01674897,0.015117909610533473,2025-08-10,14,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 15:00:00,0.016046901,0.014367273030941794,2025-08-10,15,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 16:00:00,0.015869446,0.014183978297544468,2025-08-10,16,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 17:00:00,0.012615547,0.01070285390066728,2025-08-10,17,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 18:00:00,0.010797083,0.008778678699422001,2025-08-10,18,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 19:00:00,0.012562347000000001,0.010734262230642534,2025-08-10,19,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 20:00:00,0.020540632,0.0194239473000801,2025-08-10,20,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 21:00:00,0.025938257,0.025459161237749602,2025-08-10,21,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 22:00:00,0.028788518,0.028993773996208495,2025-08-10,22,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-10 23:00:00,0.030373825,0.031641758077806614,2025-08-10,23,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 00:00:00,0.028305438,0.031309128433614275,2025-08-11,0,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 01:00:00,0.026001182,0.02977830312251896,2025-08-11,1,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 02:00:00,0.022580823,0.026575982823219366,2025-08-11,2,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 03:00:00,0.019459531,0.023458772776733392,2025-08-11,3,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 04:00:00,0.023461868,0.027876840007856174,2025-08-11,4,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 05:00:00,0.023074207000000003,0.02751939799944025,2025-08-11,5,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 06:00:00,0.016932928,0.020950945122433458,2025-08-11,6,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 07:00:00,0.013910957,0.017719000916525496,2025-08-11,7,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 08:00:00,0.012031409,0.01570704727050653,2025-08-11,8,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 09:00:00,0.006056365,0.009291331805362414,2025-08-11,9,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 10:00:00,0.004908587,0.00805998629568604,2025-08-11,10,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 11:00:00,0.007296108,0.010625860282721663,2025-08-11,11,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 12:00:00,0.010290946,0.013843635834979785,2025-08-11,12,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 13:00:00,0.011377157,0.015010384919961888,2025-08-11,13,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 14:00:00,0.012170756000000001,0.015862178246273756,2025-08-11,14,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 15:00:00,0.011663214,0.015315077049123512,2025-08-11,15,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 16:00:00,0.010359921999999999,0.013911147635984493,2025-08-11,16,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 17:00:00,0.009625066,0.01311416417941109,2025-08-11,17,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 18:00:00,0.011208448000000001,0.01480031226899205,2025-08-11,18,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 19:00:00,0.009976963,0.013447273869186857,2025-08-11,19,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 20:00:00,0.008926816,0.01225907891816811,2025-08-11,20,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 21:00:00,0.005302488,0.008245317878152912,2025-08-11,21,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 22:00:00,0.003943283,0.0065452131041989,2025-08-11,22,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-11 23:00:00,0.006463891,0.008773619238948782,2025-08-11,23,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 00:00:00,0.009060208,0.010603717823506406,2025-08-12,0,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 01:00:00,0.01019601,0.011344336864850887,2025-08-12,1,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 02:00:00,0.010263816,0.01117736164190292,2025-08-12,2,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 03:00:00,0.011132975,0.011991243059261514,2025-08-12,3,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 04:00:00,0.017943296,0.01924805462603314,2025-08-12,4,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 05:00:00,0.02322079,0.024888027196367762,2025-08-12,5,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 06:00:00,0.016928035,0.01811231768788364,2025-08-12,6,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 07:00:00,0.007575014000000001,0.008056254391321693,2025-08-12,7,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 08:00:00,0.00501314,0.005300094819842853,2025-08-12,8,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 09:00:00,0.004765841,0.005032481532134673,2025-08-12,9,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 10:00:00,0.004703458000000001,0.004964421953153409,2025-08-12,10,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 11:00:00,0.0060354910000000005,0.0063948415290374615,2025-08-12,11,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 12:00:00,0.0089292,0.009503103636288935,2025-08-12,12,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 13:00:00,0.01052632,0.011218070615454085,2025-08-12,13,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 14:00:00,0.010006794,0.010658240878335739,2025-08-12,14,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 15:00:00,0.007912103,0.008404527880592594,2025-08-12,15,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 16:00:00,0.008807039,0.0093595579268502,2025-08-12,16,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 17:00:00,0.008389556000000001,0.008898135533239121,2025-08-12,17,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 18:00:00,0.003304624,0.0034092879884077493,2025-08-12,18,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 19:00:00,0.001580927,0.0015058626377967676,2025-08-12,19,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 20:00:00,0.0006370550000000001,0.0003887105139917104,2025-08-12,20,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 21:00:00,0.000695781,0.00024562642874285674,2025-08-12,21,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 22:00:00,0.000655315,-0.00021020259105733474,2025-08-12,22,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-12 23:00:00,0.0011587149999999998,-0.000494074573938998,2025-08-12,23,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 00:00:00,0.0013276330000000002,-0.001962009268757377,2025-08-13,0,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 01:00:00,0.001836306,-0.002240215827891465,2025-08-13,1,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 02:00:00,0.0021736900000000003,-0.0022900953742669263,2025-08-13,2,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 03:00:00,0.002750172,-0.00187691908845571,2025-08-13,3,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 04:00:00,0.003344993,-0.0013409504944937333,2025-08-13,4,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 05:00:00,0.003260766,-0.0014829806807521895,2025-08-13,5,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 06:00:00,0.003051386,-0.0017336942064972109,2025-08-13,6,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 07:00:00,0.0027948300000000003,-0.00202219684551445,2025-08-13,7,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 08:00:00,0.001992529,-0.002890567521641496,2025-08-13,8,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 09:00:00,0.001595111,-0.0033206883783235774,2025-08-13,9,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 10:00:00,0.001626055,-0.003288908884816463,2025-08-13,10,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 11:00:00,0.003867419,-0.0008813815362220768,2025-08-13,11,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 12:00:00,0.007769529999999999,0.003311086779607243,2025-08-13,12,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 13:00:00,0.008457352,0.0040510180094459535,2025-08-13,13,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 14:00:00,0.008666326,0.004277753341967164,2025-08-13,14,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 15:00:00,0.010631291,0.006393435575793384,2025-08-13,15,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 16:00:00,0.008025642,0.003603279731184568,2025-08-13,16,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 17:00:00,0.008586597,0.004224511049583306,2025-08-13,17,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 18:00:00,0.011048658,0.006906803580708105,2025-08-13,18,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 19:00:00,0.013956433,0.010105105904003075,2025-08-13,19,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 20:00:00,0.016561546,0.01305253486673558,2025-08-13,20,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 21:00:00,0.016270677,0.013037212497966761,2025-08-13,21,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 22:00:00,0.016517478000000002,0.013896722050744227,2025-08-13,22,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-13 23:00:00,0.042007621,0.04247114471989308,2025-08-13,23,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 00:00:00,0.056608142,0.06053485256689938,2025-08-14,0,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 01:00:00,0.052013965,0.05678774185996267,2025-08-14,1,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 02:00:00,0.032567737,0.036489755136038554,2025-08-14,2,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 03:00:00,0.012412646000000001,0.015133013045797249,2025-08-14,3,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 04:00:00,0.0042473580000000006,0.006509103729555636,2025-08-14,4,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 05:00:00,0.005801078,0.008252659259834032,2025-08-14,5,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 06:00:00,0.004115415,0.006478787646938175,2025-08-14,6,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 07:00:00,0.003068586,0.005372681261113224,2025-08-14,7,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 08:00:00,0.001534998,0.003734327544964687,2025-08-14,8,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 09:00:00,0.000513949,0.0026419766623673904,2025-08-14,9,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 10:00:00,0.001643844,0.003858187315863188,2025-08-14,10,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 11:00:00,0.005061779,0.00753139625463921,2025-08-14,11,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 12:00:00,0.008976711,0.011737919979050389,2025-08-14,12,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 13:00:00,0.011141562,0.014063806411952644,2025-08-14,13,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 14:00:00,0.009574052,0.012379387156123519,2025-08-14,14,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 15:00:00,0.008233777999999999,0.010938542854945912,2025-08-14,15,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 16:00:00,0.007551495,0.010203610936067937,2025-08-14,16,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 17:00:00,0.007115863,0.009731706644880081,2025-08-14,17,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 18:00:00,0.003477055,0.005814519087412509,2025-08-14,18,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 19:00:00,0.000202003,0.002280344112253899,2025-08-14,19,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 20:00:00,0.000111639,0.002152104426891299,2025-08-14,20,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 21:00:00,0.000365346,0.0023623633132471844,2025-08-14,21,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 22:00:00,0.00073643,0.002636411236664513,2025-08-14,22,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-14 23:00:00,0.000724939,0.0023748015565367934,2025-08-14,23,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-15 00:00:00,0.00047350399999999997,0.001606139916807926,2025-08-15,0,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-15 01:00:00,0.001138419,0.0020712367877174327,2025-08-15,1,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-15 02:00:00,0.0028863210000000003,0.003824488901698304,2025-08-15,2,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-15 03:00:00,0.003747301,0.004687179326451541,2025-08-15,3,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2025-08-15 04:00:00,0.003806804,0.00471994908295919,2025-08-15,4,8,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
