DateTime,wind_high_frequency_original_gwh,wind_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind,nuclear_high_frequency_original_gwh,nuclear_benchmarked_gwh,water_high_frequency_original_gwh,water_benchmarked_gwh,solar_high_frequency_original_gwh,solar_benchmarked_gwh
2025-08-04 07:00:00,0.001429705,-0.0006229016892148936,2025-08-04,7,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56942,1.5674209183528758,4.66668,6.156018768992077,1.5455171587928311,1.5526017994166867
2025-08-04 08:00:00,0.0017548449999999999,-0.00027627528175775545,2025-08-04,8,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56715,1.5651539383139146,2.79815,3.514498042883471,2.178883558651199,2.167287317158081
2025-08-04 09:00:00,0.0028790580000000003,0.0009301979343032426,2025-08-04,9,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5646,1.5626067060350954,2.53193,3.138105509622568,2.679348241968004,2.653000930389242
2025-08-04 10:00:00,0.004732503999999999,0.002920813512101034,2025-08-04,10,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5621800000000001,1.5601890855611642,2.29973,2.8098303125362127,3.3971637713944185,3.349675171814944
2025-08-04 11:00:00,0.008303610000000001,0.006757171844182769,2025-08-04,11,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5583,1.5563126094029411,2.2386000000000004,2.723395479253075,4.220738680688347,4.1489989562547995
2025-08-04 12:00:00,0.015144062,0.014106193631377889,2025-08-04,12,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55705,1.5550636006151137,2.26587,2.7619263625304207,4.696418986500986,4.610670465118809
2025-08-04 13:00:00,0.012162024,0.01090241210649458,2025-08-04,13,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5544,1.5524156260043351,2.3544,2.887047609884244,4.2341595704672566,4.162012292904742
2025-08-04 14:00:00,0.012157716,0.010897940180587685,2025-08-04,14,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55248,1.550496581966256,2.44203,3.010874191662049,3.692836871851135,3.636612813982106
2025-08-04 15:00:00,0.010671592,0.009301676968480155,2025-08-04,15,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54972,1.547737496682232,2.63312,3.2809076729442257,3.0934166091601223,3.054814148570186
2025-08-04 16:00:00,0.01286678,0.011660893313574722,2025-08-04,16,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54802,1.546035869055667,3.15475,4.018106716013235,2.1839792166395298,2.172100623276044
2025-08-04 17:00:00,0.00929457,0.007824619937589481,2025-08-04,17,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54722,1.545230262915455,4.7277,6.241291513614854,1.0834340359874135,1.1038564797936468
2025-08-04 18:00:00,0.006227847,0.0045330150746635735,2025-08-04,18,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5477,1.5456971716565584,4.71633,6.22444744605466,0.24832872649425042,0.29314011851746946
2025-08-04 19:00:00,0.005636975,0.003904555527480466,2025-08-04,19,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55122,1.54918867865838,3.9619999999999997,5.156561344240414,0.0,0.05173056415671641
2025-08-04 20:00:00,0.005987094,0.004293418044163079,2025-08-04,20,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5536800000000002,1.551595822953496,3.17628,4.04275943964779,0.0,0.05094783721259039
2025-08-04 21:00:00,0.007200163,0.005622111623074853,2025-08-04,21,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55495,1.552763403365755,2.63553,3.272170755278613,0.0,0.04938239614904488
2025-08-04 22:00:00,0.006070765,0.004459556664525819,2025-08-04,22,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55632,1.5539296193123373,2.59505,3.2026112972117167,0.0,0.04625152043430715
2025-08-04 23:00:00,0.005240901,0.0036696411909730576,2025-08-04,23,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55862,1.555822447981195,2.6366,3.2366762950690156,0.0,0.03998977221100829
2025-08-05 00:00:00,0.005506259,0.004158054941146568,2025-08-05,0,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5597,1.5560912802006976,2.5806399999999994,3.108226802661191,0.0,0.027466277367498945
2025-08-05 01:00:00,0.005638258,0.0044015313362070815,2025-08-05,1,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56118,1.5571648484306304,2.4448999999999996,2.891669198040326,0.0,0.021204530656376598
2025-08-05 02:00:00,0.004068484,0.0027658522928464876,2025-08-05,2,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5637,1.5594800269827453,2.532,3.002460738111501,0.0,0.018073658722080103
2025-08-05 03:00:00,0.006091407,0.004964625262631287,2025-08-05,3,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56348,1.5591589510511195,2.76152,3.3207493879467482,0.0,0.0165082255974612
2025-08-05 04:00:00,0.011644054000000001,0.010942902158067865,2025-08-05,4,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56438,1.560007501857532,3.35635,4.158535366234033,0.07121791446261187,0.08484684527111935
2025-08-05 05:00:00,0.016354017,0.01600947616696806,2025-08-05,5,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5645499999999999,1.5601520293312685,3.92612,4.9624376318124215,0.4687476815320198,0.47028239097843755
2025-08-05 06:00:00,0.016749372000000002,0.01643741231777858,2025-08-05,6,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5643,1.55988959426643,2.9131299999999998,3.5296724888127935,1.0877590164986704,1.0708750043265602
2025-08-05 07:00:00,0.0127276,0.012118158142810337,2025-08-05,7,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5606,1.5561865993472317,2.63463,3.135590148076325,1.8488764772277027,1.8094881518712886
2025-08-05 08:00:00,0.009932622,0.009116141501663007,2025-08-05,8,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56092,1.5565031407736118,2.63646,3.137982977501514,2.709994977201488,2.645207388992811
2025-08-05 09:00:00,0.012622989000000001,0.012007004176489713,2025-08-05,9,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55535,1.550936572075119,2.51528,2.966580090070362,3.482798717502034,3.3952363455466594
2025-08-05 10:00:00,0.017698527999999998,0.017460243099646167,2025-08-05,10,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5513,1.546889413340165,2.3177000000000003,2.6872212592334863,4.389248481573013,4.2749893936262975
2025-08-05 11:00:00,0.014883779,0.014436395392869134,2025-08-05,11,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54348,1.5390760301263389,2.3202399999999996,2.6907768290374117,4.646569880519455,4.524730364154587
2025-08-05 12:00:00,0.028426484999999998,0.028986491565158416,2025-08-05,12,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54108,1.5366779150477488,2.3201199999999997,2.690573228388191,4.829668144552099,4.702437282098152
2025-08-05 13:00:00,0.035124187,0.03618277212546447,2025-08-05,13,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54172,1.537317074887176,2.30172,2.664512562380002,4.229958445502076,4.1203847868397325
2025-08-05 14:00:00,0.030335451,0.03103889666319795,2025-08-05,14,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.53942,1.535018771961858,2.5246700000000004,2.979590854452664,3.198680475586169,3.119473602765758
2025-08-05 15:00:00,0.022544691,0.0226707075474092,2025-08-05,15,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5405,1.5360971171092141,3.09755,3.7892547896005664,1.8482681143123176,1.808831167648327
2025-08-05 16:00:00,0.030366115,0.031077618510905056,2025-08-05,16,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54118,1.5367751794040823,3.52317,4.390572865174302,1.552638414429169,1.521935366277459
2025-08-05 17:00:00,0.024780082000000002,0.025083873972520272,2025-08-05,17,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54332,1.5389106190027475,4.2011,5.3482137991655705,0.7860205041076732,0.7779479181426805
2025-08-05 18:00:00,0.023589565,0.023820207145155023,2025-08-05,18,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54718,1.54276188629851,5.35104,6.97240138631883,0.19038095023385396,0.1999675390479662
2025-08-05 19:00:00,0.024728038,0.025074106648737913,2025-08-05,19,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5518800000000001,1.5474471494689401,6.3836,8.429254311818648,0.0,0.015439572998257857
2025-08-05 20:00:00,0.020682417999999998,0.020789162920072202,2025-08-05,20,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55622,1.5517622420851591,4.9467300000000005,6.392439528766529,0.0,0.0159363290637833
2025-08-05 21:00:00,0.012822996,0.012468332263687425,2025-08-05,21,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55975,1.5552470736110724,4.27695,5.434395676770035,0.0,0.016929859109837946
2025-08-05 22:00:00,0.008457397,0.008024197236621037,2025-08-05,22,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5639,1.5593093619688707,2.66277,3.130096729541904,0.0,0.018916928159449117
2025-08-05 23:00:00,0.00980649,0.00996583661194668,2025-08-05,23,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5659,1.5611396213717386,2.7346299999999997,3.18679135008473,0.0,0.0228910707374224
2025-08-06 00:00:00,0.010986800000000001,0.012218362829560282,2025-08-06,0,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5681800000000001,1.563081691707069,2.60508,2.9138777229878956,0.0,0.030839358132744417
2025-08-06 01:00:00,0.014168001999999999,0.016128355443692385,2025-08-06,1,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56998,1.564712131680118,2.51898,2.747275233786488,0.0,0.03481350005127815
2025-08-06 02:00:00,0.017285066,0.019723329609988405,2025-08-06,2,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.57165,1.5662966573597352,2.7025599999999996,2.9843451281644358,0.0,0.03680056745229044
2025-08-06 03:00:00,0.017714689,0.020307956221764498,2025-08-06,3,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.57338,1.567983113354998,3.34205,3.877125642015709,0.0,0.03779409403628747
2025-08-06 04:00:00,0.022330396,0.02532843576990092,2025-08-06,4,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.57292,1.5675025372934253,4.27378,5.1886367197995655,0.07188164024143238,0.10805636000433091
2025-08-06 05:00:00,0.025014316,0.02824270648030274,2025-08-06,5,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5729000000000002,1.5674720615161484,3.7278800000000003,4.414130139577149,0.5663060745156913,0.5881737813109046
2025-08-06 06:00:00,0.037379027999999995,0.04154229490791798,2025-08-06,6,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.57125,1.5658183061883217,3.46592,4.042412659268637,1.3280164124963436,1.3275842476623023
2025-08-06 07:00:00,0.035152202,0.03915755360588495,2025-08-06,7,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56865,1.563218036184402,3.2550200000000005,3.7435765645664594,1.7800021111840822,1.7663258852793333
2025-08-06 08:00:00,0.021709966,0.02471951659833904,2025-08-06,8,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56608,1.5606490600157061,2.9741999999999997,3.3462501224610297,2.5810306684756066,2.5438037102984605
2025-08-06 09:00:00,0.0098933,0.012025994262005202,2025-08-06,9,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56342,1.5579908388053283,2.66142,2.903919430052003,4.166730318259348,4.082836870877718
2025-08-06 10:00:00,0.007127485,0.009055390541201483,2025-08-06,10,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56068,1.5552530533111457,2.51368,2.6949821144031603,5.162324979479279,5.049128772120373
2025-08-06 11:00:00,0.007436069,0.0093872612042194,2025-08-06,11,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5584500000000001,1.5530250429290602,2.4244800000000004,2.5688427460843637,5.41830076561186,5.297570339961719
2025-08-06 12:00:00,0.008921981,0.01098362944887014,2025-08-06,12,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5572000000000001,1.5517763728489686,2.41264,2.5520841035544968,5.182837790034949,5.069036240319562
2025-08-06 13:00:00,0.01173522,0.01400562728770571,2025-08-06,13,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55665,1.5512273968519135,2.59203,2.805665693947305,4.481045574872871,4.387895337340655
2025-08-06 14:00:00,0.013176084,0.015552566494224799,2025-08-06,14,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55478,1.5493602008732845,2.78954,3.0848690813270903,3.7624425216717627,3.6904282889873397
2025-08-06 15:00:00,0.012046358,0.014336589932546766,2025-08-06,15,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55492,1.5495023400308403,3.01028,3.3969165071306815,2.574870242450779,2.5377783224899826
2025-08-06 16:00:00,0.012595827,0.01492239750363352,2025-08-06,16,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55395,1.548537761180835,3.95756,4.736029905402813,1.692252859946432,1.681066699760434
2025-08-06 17:00:00,0.013230997,0.015595734113946595,2025-08-06,17,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5537,1.5482970868426682,7.6059,9.893456106066836,0.8849654859349041,0.8973896537938788
2025-08-06 18:00:00,0.014212479,0.01663205721034719,2025-08-06,18,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55648,1.5510927835555153,8.528279999999999,11.197402999535614,0.24638192541030532,0.2772944575593008
2025-08-06 19:00:00,0.009220635,0.011232697086313498,2025-08-06,19,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55978,1.5544262173504568,8.47885,11.127612056304752,0.0,0.03754393381333494
2025-08-06 20:00:00,0.010107896,0.012113338622688041,2025-08-06,20,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5628,1.5575163149462232,6.116949999999999,7.788927478044572,0.0,0.03630024128058493
2025-08-06 21:00:00,0.004976459,0.006455101247927309,2025-08-06,21,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56372,1.5585811286936746,4.7852,5.906664659733935,0.0,0.03381284484496685
2025-08-06 22:00:00,0.0034965630000000003,0.004574747916106028,2025-08-06,22,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5668199999999999,1.561969619949308,3.64713,4.29853385320197,0.0,0.0288380462886717
2025-08-06 23:00:00,0.0051388530000000005,0.005758355660913198,2025-08-06,23,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56898,1.5647102465308511,3.3546699999999996,3.886463332583082,0.0,0.018888446333551922
2025-08-07 00:00:00,0.004893648,0.004333294331675823,2025-08-07,0,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5708499999999999,1.5677437095752549,2.9861,3.368161321707648,0.0,-0.0010107549979524073
2025-08-07 01:00:00,0.00895101,0.008111570295614894,2025-08-07,1,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5715,1.5689756981547405,2.9309,3.2914888309148833,0.0,-0.010960357070325
2025-08-07 02:00:00,0.010561270999999999,0.009551172647382741,2025-08-07,2,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.57228,1.5700462820419927,3.12185,3.5621015642102307,0.0,-0.015935160919752174
2025-08-07 03:00:00,0.010619733999999999,0.009468780719910997,2025-08-07,3,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.57305,1.5709612312236048,4.49563,5.5044591493074835,0.0,-0.01842256847094748
2025-08-07 04:00:00,0.015054703999999999,0.014160955282048405,2025-08-07,4,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5731,1.5710840079451898,5.39415,6.774804525859921,0.05219145088381515,0.030988703461189454
2025-08-07 05:00:00,0.016937061,0.016146993455520495,2025-08-07,5,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.57308,1.5711004368376273,5.20928,6.513551355843751,0.46810607106354374,0.4340373347066725
2025-08-07 06:00:00,0.015089757,0.014144166404696495,2025-08-07,6,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5717999999999999,1.5698397966692117,3.9667000000000003,4.757044051131343,1.4158082110276842,1.3535290899721295
2025-08-07 07:00:00,0.010422712,0.009120985760662054,2025-08-07,7,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5682,1.5662521461822378,2.83175,3.152664079008627,2.695330908130645,2.5952283407501326
2025-08-07 08:00:00,0.0071136739999999995,0.005561340821895371,2025-08-07,8,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56408,1.562140413048918,2.5248,2.718758755852648,3.8538208484566567,3.71953552883534
2025-08-07 09:00:00,0.0067217019999999995,0.005137964101619409,2025-08-07,9,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55898,1.557047287554016,2.4508199999999998,2.614179691113224,4.692822137573678,4.53379811645611
2025-08-07 10:00:00,0.008565373,0.007117630829784415,2025-08-07,10,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55152,1.549595151647682,2.3126200000000003,2.4188106294109133,5.493551443239203,5.310934362086396
2025-08-07 11:00:00,0.008021913,0.006533241271033188,2025-08-07,11,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5492000000000001,1.5472778082776724,2.3188400000000002,2.427588846384654,5.8519129043599065,5.658734384610452
2025-08-07 12:00:00,0.011808346,0.010601071716214557,2025-08-07,12,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.545,1.5430818712906453,2.2777499999999997,2.369471633798734,5.785950696320662,5.594705338546848
2025-08-07 13:00:00,0.013770896000000001,0.012709632157092216,2025-08-07,13,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54292,1.5410038701891373,2.4017,2.5446279205460205,5.310503343391952,5.133244567299396
2025-08-07 14:00:00,0.011898236000000001,0.010698056660485074,2025-08-07,14,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5408,1.5388858146263977,2.65685,2.905188819004085,4.49675689948374,4.343437423246714
2025-08-07 15:00:00,0.010197161,0.008871276822196277,2025-08-07,15,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54022,1.538306295625904,3.1715299999999997,3.632502069623606,3.4443387366260128,3.321970059295862
2025-08-07 16:00:00,0.008703353,0.0072680257306474115,2025-08-07,16,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5386,1.5366876191938108,4.2347399999999995,5.134979847485629,2.2504394579000553,2.163156217051615
2025-08-07 17:00:00,0.006299696,0.004688935110551752,2025-08-07,17,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.539,1.53708695649845,7.869199999999999,10.271747067964904,1.051558377150794,0.9994459276691693
2025-08-07 18:00:00,0.00505551,0.0033588663513472567,2025-08-07,18,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54132,1.5394042467824993,8.80512,11.592757892782807,0.21638715677665374,0.1886154090126744
2025-08-07 19:00:00,0.001198498,-0.0007716831163637184,2025-08-07,19,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54705,1.545127837538589,8.337430000000001,10.92754796158641,0.0,-0.021893214513047893
2025-08-07 20:00:00,0.0017351049999999998,-0.0001685914677120317,2025-08-07,20,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54995,1.548022736562138,7.810930000000001,10.175133435394361,0.0,-0.02287653244194892
2025-08-07 21:00:00,0.007926249,0.0065361171686916675,2025-08-07,21,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55328,1.5513447608030928,5.812430000000001,7.333716498236637,0.0,-0.02484313983371646
2025-08-07 22:00:00,0.012391260000000001,0.011439491804599716,2025-08-07,22,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55552,1.5535727951495675,4.1371,4.932866741922017,0.0,-0.028776340384234288
2025-08-07 23:00:00,0.015861743,0.015380705140405494,2025-08-07,23,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5573800000000002,1.5554112265816231,3.5769,4.075847310909406,0.0,-0.03664273436876133
2025-08-08 00:00:00,0.020432324999999998,0.020716474963362794,2025-08-08,0,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5589000000000002,1.5568900735666824,3.1433299999999997,3.332732461329332,0.0,-0.052375518779561064
2025-08-08 01:00:00,0.017347299,0.01761468057845227,2025-08-08,1,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56225,1.56021716118821,3.03375,3.1127233354078236,0.0,-0.060241911144876675
2025-08-08 02:00:00,0.015942902000000002,0.01621217051372964,2025-08-08,2,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56465,1.5626050515237906,2.9377299999999997,2.9444348034269803,0.0,-0.06417510764736593
2025-08-08 03:00:00,0.022087106,0.02286644944216764,2025-08-08,3,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56595,1.5638989073978258,4.11866,4.5975579743193915,0.0,-0.06614170653827349
2025-08-08 04:00:00,0.018954073999999998,0.019527012209417962,2025-08-08,4,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56628,1.5642261257706214,5.8373,7.0189425475986695,0.05578661262741585,-0.012980696511585114
2025-08-08 05:00:00,0.008577491999999999,0.00839207038579773,2025-08-08,5,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5656199999999998,1.5635654826926295,5.85703,7.042764803621753,0.5631149839552965,0.47892078391050663
2025-08-08 06:00:00,0.003618881,0.0030713621887558007,2025-08-08,6,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.56252,1.5604676668288588,5.2216,6.142467505753448,1.6704476911417554,1.553408896183992
2025-08-08 07:00:00,0.0019199010000000001,0.001249367544733324,2025-08-08,7,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5587,1.556650820812518,3.96543,4.365690871727681,2.8523301289464564,2.7003749753952486
2025-08-08 08:00:00,0.0027940309999999998,0.0021901772836047076,2025-08-08,8,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55232,1.5502764584976865,3.07602,3.1078872313174335,4.034434697368515,3.8476180884640145
2025-08-08 09:00:00,0.003634264,0.003093752566573781,2025-08-08,9,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.54518,1.5431428979073227,2.83782,2.7709106990453414,4.982032259964044,4.76728854735666
2025-08-08 10:00:00,0.0029231739999999997,0.002330253636510056,2025-08-08,10,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.53982,1.5377878477226143,2.76794,2.6720082756327352,5.602490282524162,5.369465435345426
2025-08-08 11:00:00,0.006921757999999999,0.006626510639557709,2025-08-08,11,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5382,1.5361695977203316,2.9097399999999998,2.8724160376579455,5.8649950608750645,5.62423443616777
2025-08-08 12:00:00,0.009413581,0.009303964444457693,2025-08-08,12,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5352999999999999,1.5332728201840284,2.9059199999999996,2.8670211759230906,5.755836497465058,5.5182851136005
2025-08-08 13:00:00,0.011554708,0.01160481403952667,2025-08-08,13,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5315999999999999,1.5295773855475816,3.0103699999999995,3.014733007239032,5.248572513219619,5.0259516779897515
2025-08-08 14:00:00,0.012612245,0.012741913023609166,2025-08-08,14,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.53132,1.5293001015478518,3.0935200000000003,3.1324164437681423,4.443362766940703,4.24444379139528
2025-08-08 15:00:00,0.011226713999999999,0.01125514537573759,2025-08-08,15,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5314,1.5293849599311278,3.7354,4.040089753114739,3.3645847911419455,3.1974199827646492
2025-08-08 16:00:00,0.008978343000000001,0.008843151406401009,2025-08-08,16,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5307,1.5286954542111233,5.39203,6.382542832627582,2.173778203086308,2.0416623184161367
2025-08-08 17:00:00,0.0071014879999999996,0.006833868022533798,2025-08-08,17,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.53118,1.5291947479820778,7.67882,9.61640240856531,1.0033245507254545,0.9056515529731896
2025-08-08 18:00:00,0.0045138420000000005,0.004068074466556558,2025-08-08,18,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5338,1.531851838712608,8.53023,10.822349055210227,0.19922539501551034,0.12519626192069788
2025-08-08 19:00:00,0.000926561,0.00024258799071882995,2025-08-08,19,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.53905,1.537176011381626,8.036999999999999,10.12983926931693,0.0,-0.06822006205778053
2025-08-08 20:00:00,0.0006800549999999999,3.487309979033121e-05,2025-08-08,20,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5446199999999999,1.5428988035350335,6.76897,8.346784057765502,0.0,-0.06833186625688861
2025-08-08 21:00:00,0.002737459,0.002359519803831804,2025-08-08,21,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5484,1.5469910263822142,5.8441399999999994,7.058358105763696,0.0,-0.06855545214917626
2025-08-08 22:00:00,0.002506364,0.002339727839120694,2025-08-08,22,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55148,1.550699512921047,4.40194,5.057504283198623,0.0,-0.06900261268078739
2025-08-08 23:00:00,0.005936645999999999,0.006482078535052508,2025-08-08,23,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5545799999999999,1.5550592460345947,4.0610800000000005,4.6514230606686375,0.0,-0.06989692811752755
2025-08-09 00:00:00,0.006496733,0.007997769340107232,2025-08-09,0,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.556,1.5590030236751788,3.7893499999999998,4.418835113014317,0.0,-0.07168555617776677
2025-08-09 01:00:00,0.008926894000000001,0.011065625088403518,2025-08-09,1,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5581800000000001,1.5624435863392312,3.5680500000000004,4.1817675813034905,0.0,-0.07257986687858152
2025-08-09 02:00:00,0.009890883000000001,0.012329788814560764,2025-08-09,2,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.55812,1.563014904407329,3.4146,4.002730390748601,0.0,-0.07302701557037915
2025-08-09 03:00:00,0.008438065,0.010883175721177035,2025-08-09,3,8,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,1.5605,1.5657083886448961,3.5026,4.146072065355112,0.0,-0.0732505765990585
