DateTime,river_gwh,river_scaled_gwh,date,hour,month,variable,indicator_source,indicator_type,target_source,target_type,kind
2025-06-19 18:00:00,2.5061,2.6953368462236424,2025-06-19,18,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-19 19:00:00,2.5094000000000003,2.698886030850169,2025-06-19,19,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-19 20:00:00,2.5129,2.702650317575273,2025-06-19,20,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-19 21:00:00,2.5168000000000004,2.706844808497532,2025-06-19,21,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-19 22:00:00,2.5208000000000004,2.711146850469079,2025-06-19,22,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-19 23:00:00,2.5251,2.715771545588492,2025-06-19,23,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 00:00:00,2.5295,2.71398573078884,2025-06-20,0,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 01:00:00,2.5341,2.7189212256936153,2025-06-20,1,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 02:00:00,2.5388,2.723964013965886,2025-06-20,2,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 03:00:00,2.5437,2.7292213889731456,2025-06-20,3,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 04:00:00,2.5486,2.7344787639804062,2025-06-20,4,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 05:00:00,2.5535,2.739736138987667,2025-06-20,5,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 06:00:00,2.5585999999999998,2.745208100729917,2025-06-20,6,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 07:00:00,2.5636,2.7505727691046733,2025-06-20,7,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 08:00:00,2.5686,2.7559374374794285,2025-06-20,8,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 09:00:00,2.5736,2.7613021058541842,2025-06-20,9,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 10:00:00,2.5785,2.766559480861445,2025-06-20,10,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 11:00:00,2.5834,2.771816855868705,2025-06-20,11,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 12:00:00,2.5881,2.776859644140975,2025-06-20,12,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 13:00:00,2.5927,2.7817951390457503,2025-06-20,13,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 14:00:00,2.5970999999999997,2.7865160472155353,2025-06-20,14,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 15:00:00,2.6013,2.79102236865033,2025-06-20,15,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 16:00:00,2.6052,2.7952068099826395,2025-06-20,16,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 17:00:00,2.6089,2.7991766645799587,2025-06-20,17,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 18:00:00,2.6123000000000003,2.8028246390747924,2025-06-20,18,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 19:00:00,2.6154,2.806150733467141,2025-06-20,19,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 20:00:00,2.618,2.8089403610220134,2025-06-20,20,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 21:00:00,2.6203000000000003,2.8114081084744016,2025-06-20,21,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 22:00:00,2.6222,2.8134466824568083,2025-06-20,22,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-20 23:00:00,2.6235999999999997,2.8149487896017393,2025-06-20,23,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 00:00:00,2.6245,2.83819758330851,2025-06-21,0,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 01:00:00,2.6249000000000002,2.8386301529535185,2025-06-21,1,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 02:00:00,2.6247,2.838413868131014,2025-06-21,2,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 03:00:00,2.6239,2.837548728840998,2025-06-21,3,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 04:00:00,2.6226,2.8361428774947224,2025-06-21,4,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 05:00:00,2.6205,2.8338718868584305,2025-06-21,5,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 06:00:00,2.6179,2.831060184165879,2025-06-21,6,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 07:00:00,2.6144000000000003,2.8272751997720595,2025-06-21,7,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 08:00:00,2.6103,2.8228413609107275,2025-06-21,8,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 09:00:00,2.6054,2.8175423827593797,2025-06-21,9,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 10:00:00,2.5995999999999997,2.8112701229067643,2025-06-21,10,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 11:00:00,2.5930999999999997,2.804240866175385,2025-06-21,11,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 12:00:00,2.5858000000000003,2.7963464701539897,2025-06-21,12,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 13:00:00,2.5776999999999997,2.787586934842578,2025-06-21,13,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 14:00:00,2.5690999999999997,2.778286687474907,2025-06-21,14,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 15:00:00,2.5598,2.768229443228472,2025-06-21,15,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 16:00:00,2.55,2.7576314869257765,2025-06-21,16,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 17:00:00,2.5398,2.7466009609780735,2025-06-21,17,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 18:00:00,2.5292,2.7351378653853624,2025-06-21,18,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 19:00:00,2.5181999999999998,2.7232422001476433,2025-06-21,19,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 20:00:00,2.507,2.711130250087421,2025-06-21,20,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 21:00:00,2.4956,2.6988020152046936,2025-06-21,21,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 22:00:00,2.484,2.6862574954994627,2025-06-21,22,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-21 23:00:00,2.4724,2.6737129757942313,2025-06-21,23,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 00:00:00,2.4606999999999997,2.6670299506265676,2025-06-22,0,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 01:00:00,2.4491,2.6544572894215173,2025-06-22,1,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 02:00:00,2.4377,2.642101398237243,2025-06-22,2,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 03:00:00,2.4264,2.6298538920633576,2025-06-22,3,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 04:00:00,2.4154,2.617931540920637,2025-06-22,4,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 05:00:00,2.4046,2.606225959798693,2025-06-22,5,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 06:00:00,2.3943000000000003,2.595062303728692,2025-06-22,6,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 07:00:00,2.3844000000000003,2.584332187700243,2025-06-22,7,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 08:00:00,2.375,2.5741439967237367,2025-06-22,8,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 09:00:00,2.3661,2.5644977307991716,2025-06-22,9,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 10:00:00,2.3579,2.5556101599473253,2025-06-22,10,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 11:00:00,2.3504,2.547481284168198,2025-06-22,11,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 12:00:00,2.3435,2.540002718451401,2025-06-22,12,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 13:00:00,2.3373000000000004,2.5332828478073224,2025-06-22,13,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 14:00:00,2.3316999999999997,2.527213287225573,2025-06-22,14,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 15:00:00,2.3266,2.5216856516957664,2025-06-22,15,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 16:00:00,2.3221,2.51680832622829,2025-06-22,16,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 17:00:00,2.3181,2.512472925812755,2025-06-22,17,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 18:00:00,2.3145,2.508571065438774,2025-06-22,18,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 19:00:00,2.3114,2.5052111301167344,2025-06-22,19,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 20:00:00,2.3088,2.502393119846637,2025-06-22,20,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 21:00:00,2.3065,2.499900264607705,2025-06-22,21,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 22:00:00,2.3045,2.497732564399937,2025-06-22,22,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-22 23:00:00,2.3029,2.4959984042337235,2025-06-22,23,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 00:00:00,2.3015,2.4791921309477605,2025-06-23,0,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 01:00:00,2.3005,2.4781149238519764,2025-06-23,1,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 02:00:00,2.2996999999999996,2.4772531581753485,2025-06-23,2,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 03:00:00,2.2990999999999997,2.476606833917878,2025-06-23,3,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 04:00:00,2.2986,2.476068230369986,2025-06-23,4,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 05:00:00,2.2984,2.4758527889508293,2025-06-23,5,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 06:00:00,2.2982,2.475637347531672,2025-06-23,6,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 07:00:00,2.2981,2.4755296268220937,2025-06-23,7,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 08:00:00,2.298,2.4754219061125156,2025-06-23,8,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 09:00:00,2.298,2.4754219061125156,2025-06-23,9,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 10:00:00,2.298,2.4754219061125156,2025-06-23,10,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 11:00:00,2.2979000000000003,2.4753141854029375,2025-06-23,11,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 12:00:00,2.2978,2.4752064646933585,2025-06-23,12,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 13:00:00,2.2977,2.47509874398378,2025-06-23,13,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 14:00:00,2.2975,2.4748833025646233,2025-06-23,14,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 15:00:00,2.2973000000000003,2.4746678611454667,2025-06-23,15,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 16:00:00,2.2971,2.4744524197263096,2025-06-23,16,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 17:00:00,2.2968,2.4741292575975744,2025-06-23,17,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 18:00:00,2.2965,2.473806095468839,2025-06-23,18,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 19:00:00,2.2961,2.473375212630525,2025-06-23,19,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 20:00:00,2.2956999999999996,2.472944329792211,2025-06-23,20,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 21:00:00,2.2952,2.472405726244319,2025-06-23,21,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 22:00:00,2.2946999999999997,2.471867122696427,2025-06-23,22,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-23 23:00:00,2.2942,2.471328519148535,2025-06-23,23,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 00:00:00,2.2937,2.471127813243985,2025-06-24,0,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 01:00:00,2.2931,2.470481400597193,2025-06-24,1,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 02:00:00,2.2925,2.4698349879504016,2025-06-24,2,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 03:00:00,2.2918000000000003,2.469080839862478,2025-06-24,3,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 04:00:00,2.2910999999999997,2.4683266917745534,2025-06-24,4,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 05:00:00,2.2904,2.46757254368663,2025-06-24,5,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 06:00:00,2.2896,2.4667106601575743,2025-06-24,6,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 07:00:00,2.2888,2.465848776628519,2025-06-24,7,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 08:00:00,2.288,2.464986893099463,2025-06-24,8,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 09:00:00,2.2870999999999997,2.464017274129275,2025-06-24,9,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 10:00:00,2.2862,2.4630476551590874,2025-06-24,10,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 11:00:00,2.2851999999999997,2.4619703007477676,2025-06-24,11,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 12:00:00,2.2843,2.46100068177758,2025-06-24,12,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 13:00:00,2.2834,2.460031062807392,2025-06-24,13,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 14:00:00,2.2825,2.459061443837205,2025-06-24,14,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 15:00:00,2.2817,2.458199560308149,2025-06-24,15,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 16:00:00,2.2811,2.457553147661357,2025-06-24,16,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 17:00:00,2.2805999999999997,2.457014470455697,2025-06-24,17,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 18:00:00,2.2803,2.456691264132301,2025-06-24,18,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 19:00:00,2.2802,2.4565835286911692,2025-06-24,19,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 20:00:00,2.2803,2.456691264132301,2025-06-24,20,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 21:00:00,2.2807,2.457122205896829,2025-06-24,21,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 22:00:00,2.2815,2.4579840894258846,2025-06-24,22,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-24 23:00:00,2.2825,2.459061443837205,2025-06-24,23,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 00:00:00,2.2839,2.4430074433059916,2025-06-25,0,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 01:00:00,2.2858,2.4450398064314705,2025-06-25,1,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 02:00:00,2.288,2.447393068997814,2025-06-25,2,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 03:00:00,2.2906999999999997,2.4502811639656,2025-06-25,3,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 04:00:00,2.2939000000000003,2.4537040913348283,2025-06-25,4,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 05:00:00,2.2976,2.4576618511054975,2025-06-25,5,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 06:00:00,2.3019000000000003,2.4622614097578976,2025-06-25,6,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 07:00:00,2.3068,2.4675027672920273,2025-06-25,7,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 08:00:00,2.3122,2.473278957227599,2025-06-25,8,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 09:00:00,2.3183000000000002,2.4798039125251896,2025-06-25,9,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 10:00:00,2.3251,2.487077633184798,2025-06-25,10,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 11:00:00,2.3326,2.4951001192064255,2025-06-25,11,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 12:00:00,2.3407,2.5037644041097833,2025-06-25,12,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 13:00:00,2.3494,2.5130704878948715,2025-06-25,13,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 14:00:00,2.3586,2.522911404081401,2025-06-25,14,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 15:00:00,2.3682,2.533180186189084,2025-06-25,15,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 16:00:00,2.3781,2.543769867737632,2025-06-25,16,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 17:00:00,2.3884000000000003,2.5547874152073344,2025-06-25,17,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 18:00:00,2.3988,2.5659119291573242,2025-06-25,18,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 19:00:00,2.4094,2.577250376067891,2025-06-25,19,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 20:00:00,2.4200999999999997,2.5886957894587455,2025-06-25,20,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 21:00:00,2.4308,2.6001412028496014,2025-06-25,21,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 22:00:00,2.4415,2.6115866162404564,2025-06-25,22,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-25 23:00:00,2.452,2.6228180966707346,2025-06-25,23,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 00:00:00,2.4623000000000004,2.642388971438006,2025-06-26,0,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 01:00:00,2.4723,2.653120356612184,2025-06-26,1,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 02:00:00,2.482,2.663529800231138,2025-06-26,2,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 03:00:00,2.4913000000000003,2.673509988443124,2025-06-26,3,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 04:00:00,2.5000999999999998,2.6829536073964007,2025-06-26,4,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 05:00:00,2.5083,2.6917533432392275,2025-06-26,5,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 06:00:00,2.5159000000000002,2.6999091959716033,2025-06-26,6,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 07:00:00,2.5229,2.707421165593528,2025-06-26,7,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 08:00:00,2.529,2.713967310549777,2025-06-26,8,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 09:00:00,2.5344,2.7197622585438337,2025-06-26,9,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 10:00:00,2.5388,2.7244840680204723,2025-06-26,10,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 11:00:00,2.5423,2.728240052831435,2025-06-26,11,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 12:00:00,2.5448000000000004,2.73092289912498,2025-06-26,12,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 13:00:00,2.5465,2.73274723460459,2025-06-26,13,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 14:00:00,2.5471999999999997,2.733498431566782,2025-06-26,14,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 15:00:00,2.5471999999999997,2.733498431566782,2025-06-26,15,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 16:00:00,2.5463,2.732532606901106,2025-06-26,16,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 17:00:00,2.5446,2.730708271421496,2025-06-26,17,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 18:00:00,2.5422,2.7281327389796926,2025-06-26,18,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 19:00:00,2.5391,2.724806009575697,2025-06-26,19,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 20:00:00,2.5354,2.7208353970612515,2025-06-26,20,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 21:00:00,2.5309,2.7160062737328707,2025-06-26,21,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 22:00:00,2.5259,2.710640581145782,2025-06-26,22,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-26 23:00:00,2.5203,2.704631005448242,2025-06-26,23,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-06-27 00:00:00,2.5141,2.728448287780128,2025-06-27,0,6,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
