DateTime,Water_ENTSOE,Water_Benchmarked,Nuclear_ENTSOE,Nuclear_Benchmarked,Solar_ENTSOE,Solar_Benchmarked,Wind_ENTSOE,Wind_Benchmarked,Thermische,Source_Hourly,Hourly_Columns,Source_Daily,Daily_Columns,Variable,Sum_ENTSOE,Sum_SFOE
2025-12-10 16:00:00,7685.580048000001,9934.21058743969,1947.68,1942.4029150575177,0,154.6401653167546,6.3,8.7814135736066,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,9639.560048,12485.868414387567
2025-12-10 17:00:00,6988.620048,8949.55807144883,1947.1,1941.8230818392017,0,154.4845573944782,6.8,9.310964446371722,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8942.520048,11501.01000812888
2025-12-10 18:00:00,6660.93,8487.508557150679,1948.25,1942.9713330400325,0,154.17322796491285,7.5,10.047742918663369,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8616.68,11040.534194074287
2025-12-10 19:00:00,5639.200024,7045.526101981466,1949.25,1943.969008591523,0,153.55051231327573,7.449999,9.963462953787188,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7595.900023,9598.84241884005
2025-12-10 20:00:00,4436.720023999999,5350.3963337706855,1950.15,1944.8653521549572,0,152.3050526137483,7.23,9.66597901425687,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6394.100023999999,7903.066050553649
2025-12-10 21:00:00,3233.3999750000003,3658.8119990178197,1951.38,1946.088553551409,0,149.8141190165669,6.38,8.630517701210264,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5191.1599750000005,6209.178522287005
2025-12-10 22:00:00,2376.6000480000002,2466.545067859203,1952.02,1946.7165979997699,0,144.83224472314075,5.349999,7.279417530174822,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4333.970047,5011.206661112288
2025-12-10 23:00:00,1981.5300239999997,1945.925529425727,1951.98,1946.653877531044,0,134.86849258675687,4.429999,5.8019947398314375,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3937.940023,4479.08322728336
2025-12-11 00:00:00,1813.2200240000002,1783.7245351197384,1952.22,1946.8481479823647,0,114.94098653922332,5.579999,6.059499599344019,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3771.020023,4297.406502240671
2025-12-11 01:00:00,1809.28,1816.0183931845584,1951.22,1945.82629336802,0,104.97723480339698,4.099999,3.980432477012138,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3764.599999,4316.635686832988
2025-12-11 02:00:00,1776.6999509999998,1788.894028357111,1952.08,1946.6741392965396,0,99.99536151136475,3.049999,2.607845930290268,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3731.82995,4284.004708095305
2025-12-11 03:00:00,1785.5199750000002,1810.8281746579703,1951.62,1946.20886483616,0,97.50443001711051,3.829999,3.3235988643291305,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3740.969974,4303.69840137557
2025-12-11 04:00:00,1924.199951,2011.6033823629064,1950.82,1945.4067413755804,0,96.25897457350707,4.25,3.7137077189232777,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3879.2699509999998,4502.816139030917
2025-12-11 05:00:00,3518.169975,4267.254865741697,1949.15,1943.7368244403328,0,95.63626745875278,4.829999,4.306276239191072,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5472.149974,6756.767566879975
2025-12-11 06:00:00,5515.549951,7091.995783998423,1948.08,1942.6670765268732,0,95.32495511547046,4.15,3.5604297665286837,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7467.7799509999995,9579.381578407296
2025-12-11 07:00:00,6062.599951,7865.913934396669,1948.4,1942.9864285710566,76.217320094077,169.14294007111374,2.68,1.973476766455214,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8089.897271094078,10425.850112805294
2025-12-11 08:00:00,4767.17,6034.949773212283,1949.35,1943.9353864054065,326.8813043910052,412.3500062768998,1.83,1.0564542407831123,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7045.231304391005,8838.124953135371
2025-12-11 09:00:00,3640.919951,4442.995272204071,1949,1943.5855981798045,659.7705321948014,735.4008280806139,1.549999,0.7537366403333102,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6251.2404821948,7568.568768104823
2025-12-11 10:00:00,2792.830048,3244.1818604602963,1947.52,1942.106858602536,947.5688855836268,1014.7081056219176,1.73,0.9461998681993367,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5689.648933583627,6647.776357552949
2025-12-11 11:00:00,2331.2700240000004,2591.74060567516,1947.9,1942.486433544847,1059.3013019711125,1123.1432600704263,2.2,1.450736938342435,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5340.671325971113,6104.654369228776
2025-12-11 12:00:00,2343.02,2608.363651708691,1943.25,1937.8404964103463,995.0618265485685,1060.793582141455,2.75,2.0415251384131103,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5284.081826548569,6054.872588398906
2025-12-11 13:00:00,3655.17,4463.257354699108,1946.65,1941.2371838168883,731.6127181008507,805.1047523057389,2.73,2.020171157993048,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6336.162718100851,7657.452794979728
2025-12-11 14:00:00,5335.82,6839.058230633448,1951.18,1945.7626144307037,411.8221341604598,494.7413336097505,3,2.31069535508268,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7701.822134160459,9727.706207028985
2025-12-11 15:00:00,5977.300048,7745.831911419749,1952.35,1946.9305963516008,99.014896319522,191.17035419769945,3.95,3.332322844081613,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8032.614944319521,10333.098517813132
2025-12-11 16:00:00,6626.359999999999,8663.275065957725,1952.15,1946.7288532751843,0,95.12632394039552,4.88,4.333488767021158,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8583.39,11155.297064940325
2025-12-11 17:00:00,6356.000024,8280.908241440879,1953.28,1947.8539881532352,0,95.23871386054556,5.849999,5.3796572799428315,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8315.130023,10775.213933734602
2025-12-11 18:00:00,5822.949975,7527.01613656329,1954.02,1948.5856294213409,0,95.46372175306405,6.9,6.5158240777983405,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7783.869975,10023.414644815492
2025-12-11 19:00:00,4856.729975,6160.425072053291,1955.02,1949.5693451625534,0,95.91385156421008,7.8,7.498923399354964,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6819.549975,8659.24052517941
2025-12-11 20:00:00,3499.159951,4239.896605810183,1955.38,1949.8982560024842,0,96.81416819955676,8.3,8.06845064211518,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5462.839951,6740.5108136543395
2025-12-11 21:00:00,2258.540024,2483.2665600735413,1956.12,1950.576059708095,0,98.61482997677744,8.5,8.348014712250391,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4223.160024,4986.638797470665
2025-12-11 22:00:00,1891.959951,1959.3545217599794,1956.85,1951.1823436277664,0,102.21616778448238,8.63,8.617065064675746,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3857.439951,4467.203431236904
2025-12-11 23:00:00,1914.1000239999998,1979.2460385092124,1957.28,1951.3658405102824,0,109.4188505265241,7.63,7.801466511538667,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3879.0100239999992,4493.665529057558
2025-12-12 00:00:00,1531.420024,1415.465064004885,1957.58,1951.1733393854552,0,123.82421957392351,6.88,7.513225540219667,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3495.8800240000005,3943.809181504483
2025-12-12 01:00:00,1480.2000240000002,1331.6525277286225,1957.78,1951.1270438757572,0,131.02690529398527,5.53,6.32159939486537,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3443.510024,3865.96140929323
2025-12-12 02:00:00,1484.9,1332.5933924813216,1957.6,1950.8241489741256,0,134.6282505467402,4.699999,5.559258687097974,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3447.199999,3869.438383689285
2025-12-12 03:00:00,1518.4699750000002,1377.1973958562785,1956.22,1949.3838656662838,0,136.42892795856577,4.849999,5.78510492099646,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3479.5399740000007,3914.6286274021245
2025-12-12 04:00:00,1665.979951,1584.2963362904216,1955.52,1948.6537342409079,0,137.32927623537475,4.75,5.710015191194371,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3626.249951,4121.822694957899
2025-12-12 05:00:00,2906.770024,3337.6026458842102,1954.65,1947.7691399692412,0,137.77946951557166,4.199999,5.135286157305278,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4865.620023,5874.119874526328
2025-12-12 06:00:00,5844.7799749999995,7490.507824143019,1953.35,1946.4626278710737,0,138.004604439255,3.029999,3.8863653633074096,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7801.159974,10024.694754816655
2025-12-12 07:00:00,6343.100048,8194.770973802542,1953.45,1946.5587050170275,77.99940418018174,213.82042848686538,1.85,2.6226583100311487,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8376.39945218018,10803.606098616467
2025-12-12 08:00:00,4716.829975,5895.738051368268,1954.4,1947.5059511607951,384.39163254091903,511.2492523566251,1.529999,2.280880271926361,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7057.151606540918,8802.607468157616
2025-12-12 09:00:00,3805.6000240000003,4607.553978704893,1955.95,1949.0536433009595,874.4726139180347,986.9312854389439,2.23,3.0339437903606687,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6638.252637918034,7992.406184235157
2025-12-12 10:00:00,3276.900048,3860.1514914016716,1955.55,1948.6536265507411,1205.8507642606132,1308.5688801388694,2.349999,3.163364492196665,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6440.6508112606125,7566.370695583479
2025-12-12 11:00:00,2247.9799749999997,2405.6399668421036,1956.62,1949.7226274113739,1349.907490503122,1448.393388272213,1.25,1.9818022253532008,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5555.757465503121,6251.571117751045
2025-12-12 12:00:00,2825.32,3221.8053666396477,1956.82,1949.9227394707748,1357.616109025484,1455.8818566048703,1.1,1.8207442652496255,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6140.856109025484,7075.264039980543
2025-12-12 13:00:00,5264.700024,6670.235917470669,1956.65,1949.7536579714995,1030.0060773625598,1137.9246276117178,1.45,2.1967759181771673,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8252.80610136256,10205.944311972064
2025-12-12 14:00:00,6941.300048,9040.429297040264,1955.9,1949.0059549098937,572.5367962703901,693.9367296349203,1.75,2.518998553757546,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,9471.48684427039,12131.724313138835
2025-12-12 15:00:00,7850.599975,10326.045766308562,1955.95,1949.0591958015573,137.54581438816675,271.77802015021155,2.349999,3.1633953690277825,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,9946.445788388166,12995.879710629359
2025-12-12 16:00:00,7645.15,10036.020656857358,1955.85,1948.965880510987,0,138.33390612919106,2.93,3.786062375703722,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,9603.929999999998,12572.93983887324
2025-12-12 17:00:00,6771.320048,8801.558870864177,1956.98,1950.1080615788574,0,138.43855574249642,3.43,4.322301648026343,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8731.730048,11340.261122833557
2025-12-12 18:00:00,5500.6,7006.852409700184,1956.52,1949.6748827003116,0,138.64769011275067,3.299999,4.180741007710556,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7460.419999000001,9545.189056520954
2025-12-12 19:00:00,4012.5499510000004,4906.544187619939,1958.32,1951.5260744072048,0,139.06587642508077,2.849999,3.693489608532136,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5973.719950000001,7446.662961060758
2025-12-12 20:00:00,2699.200024,3056.442591904867,1959.55,1952.8605968931051,0,139.9022078356518,2.799999,3.6321953823519206,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4661.550022999999,5598.670925015976
2025-12-12 21:00:00,2034.880024,2130.3199519293285,1960.5,1954.021004540517,0,141.5748500497494,4,4.906281462495322,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3999.380024,4676.655420982091
2025-12-12 22:00:00,1657.8400239999999,1623.2857167966097,1960,1953.9439849102785,0,144.92012417442209,5.4,6.380086335826414,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3623.2400239999997,4174.363245217137
2025-12-12 23:00:00,1921.0499750000001,2047.2896183601517,1959.48,1954.2695128812632,0,151.61066727200642,5.48,6.405423728286745,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3886.009975,4605.408555241708
2025-12-13 00:00:00,1628.399951,1737.4349859184877,1960.72,1957.1985124245268,0,164.9917508912946,5.099999,5.875940371549276,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3594.2199499999997,4311.334522605858
2025-12-13 01:00:00,1545.719951,1672.478216274372,1961.4,1958.72295809435,0,171.68229300370587,5.38,6.116151670273524,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3512.4999510000002,4254.832952042702
2025-12-13 02:00:00,1427.2599750000002,1530.9806615372613,1961.18,1958.92568606379,0,175.027564665446,5.48,6.193282040848087,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3393.9199750000002,4116.960527307346
2025-12-13 03:00:00,1420.5800239999999,1534.5182330591585,1961.15,1959.1069779561335,0,176.7002017073849,5.429999,6.1244093731990805,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3387.1600230000004,4122.283155095876
2025-12-13 04:00:00,1491.4199509999999,1641.1500111523412,1960,1958.0636477659314,0,177.53652265049212,4.9,5.547419839521006,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3456.3199510000004,4228.130934408286
2025-12-13 05:00:00,1798.98,2079.1714965065257,1959.65,1957.766779988271,0,177.95468796632113,4.05,4.630419939122783,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3762.68,4665.356717400242
2025-12-13 06:00:00,2630.079951,3255.6625220969645,1958.4,1956.544316235309,0,178.16378031278657,3.599999,4.145057381231717,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4592.07995,5840.349009026291
2025-12-13 07:00:00,2540.35,3129.628794590996,1959.45,1957.6065746034967,67.10350462570469,243.39639067258824,3.579999,4.122616588668986,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4570.4835036257045,5780.587709455751
2025-12-13 08:00:00,2212.270024,2666.250504782426,1959.95,1958.1127284184586,325.83835435475595,494.56666767860156,3.65,4.197336791694082,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4501.708378354756,5568.96057067118
2025-12-13 09:00:00,2162.8000479999996,2596.5210717614996,1960.45,1958.615583997317,778.7517929725332,934.1730275808283,3.529999,4.068149429604595,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4905.531839972533,5939.21116576925
2025-12-13 10:00:00,1908.9799509999998,2237.814637311029,1960.2,1958.3674710973619,1127.584809344533,1272.7500242702918,3.529999,4.0679795458139285,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5000.294759344533,5918.833445224497
2025-12-13 11:00:00,1699.4800480000001,1941.7099378299529,1960.28,1958.4482463973445,1203.4768941436741,1346.4148693853656,3.529999,4.067817351895023,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4866.766941143675,5696.474203964558
2025-12-13 12:00:00,1836.080024,2134.8374214260557,1959.5,1957.6694069677246,1085.4039009304859,1231.8219201905745,2.93,3.422963964418393,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4883.913924930486,5773.585045548773
2025-12-13 13:00:00,2191.180048,2636.830820439394,1960.2,1958.369070721431,800.9774140932313,955.7719505581003,2.18,2.6167635797773032,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4954.537462093232,5999.421938298703
2025-12-13 14:00:00,3044.360048,3842.9194617833964,1959.85,1958.0196672027573,423.54679879795646,589.4566374460366,2.15,2.583701216248192,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5429.906846797957,6838.812800648439
2025-12-13 15:00:00,3980.8199750000003,5166.732814105965,1959.8,1957.9701191513786,100.43414142256152,275.86311476534985,2.73,3.2051810391009936,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6043.784116422562,7849.604562061796
2025-12-13 16:00:00,4688.999975,6167.842683440081,1959.5,1957.671126074733,0,178.39908592896833,3.029999,3.524191459088898,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6651.529974,8753.27041990287
2025-12-13 17:00:00,4547.25,5967.467861619592,1959.98,1958.1521271124204,0,178.42564422158222,3.2,3.700241446482545,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6510.429999999999,8553.579207400076
2025-12-13 18:00:00,4128.879951,5376.060509407374,1959.62,1957.795300443507,0,178.47860767246317,3.079999,3.5581317921630893,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6091.57995,7961.725882315508
2025-12-13 19:00:00,3187.0000240000004,4044.6163147046645,1959.75,1957.930870762066,0,178.5844580070514,2.9,3.3383782863490814,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5149.650024000001,6630.303354760132
2025-12-13 20:00:00,2289.8999999999996,2776.5003107276643,1961.12,1959.3110053793916,0,178.79612039264128,2.88,3.2641534939548107,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4253.9,5363.704922993653
2025-12-13 21:00:00,1714.9499750000004,1963.8374873883881,1961.78,1959.9931482894606,0,179.21942602202753,3.299999,3.6099108015199635,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3680.029974000001,4552.493305501397
2025-12-13 22:00:00,1611.669951,1818.046026234438,1961.75,1960.0086505573438,0,180.0660277099034,3.95,4.097299420519441,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3577.369951,4408.051336922204
2025-12-13 23:00:00,1514.4200239999998,1680.987215901968,1961.28,1959.6300242955003,0,181.75922630020682,4.179999,3.9225031769549714,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3479.880023,4272.13230267463
2025-12-14 00:00:00,1459.680024,1604.4384048970157,1961.18,1959.7120138165935,0,185.1456210880895,3.13,1.9506231348292273,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3423.9900240000006,4197.079995936529
2025-12-14 01:00:00,1284.149987,1356.720399241351,1960.78,1959.4033242349128,0,186.83881935832818,1.5,-0.22249044589992711,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3246.429987,3948.5733853886923
2025-12-14 02:00:00,1267.779975,1333.7875437688483,1959.82,1958.4896648776898,0,187.6854202460422,1.179999,-0.7772376580001685,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3228.7799739999996,3925.01872423458
2025-12-14 03:00:00,1333.250024,1426.4421077203679,1959.68,1958.372528406092,0,188.10872419508857,2.099999,0.10570340751552346,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3295.0300230000003,4018.862396729064
2025-12-14 04:00:00,1264.839987,1329.7875008669541,1958.65,1957.3548258116116,0,188.3203831799903,3.38,1.4281544942072715,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3226.8699869999996,3922.7241973527634
2025-12-14 05:00:00,1384.900024,1499.5337867296569,1957.9,1956.611185981163,0,188.42622669319834,4.079999,2.1538410516126136,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3346.880023,4092.5583734556303
2025-12-14 06:00:00,1585.9700240000002,1783.7849096600378,1957.98,1956.6939546792503,0,188.47917649131688,4.3,2.377020001061176,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3548.250024,4377.168393831666
2025-12-14 07:00:00,1665.180012,1895.7638265917708,1958.45,1957.164949199491,61.37434442783144,248.07325281016978,4.88,2.9935633376828954,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3689.8843564278313,4549.8289249391155
2025-12-14 08:00:00,1721.4000239999998,1975.2388821855518,1958.85,1957.5652936696686,291.1630186815975,471.11055681782676,5.05,3.1729171500119175,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3976.4630426815975,4852.92098282306
2025-12-14 09:00:00,1705.659987,1952.9848338005243,1959.08,1957.7954309152296,675.2012624580216,843.8500133639993,4.849999,2.9564108552853727,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4344.791248458022,5203.420021935039
2025-12-14 10:00:00,1614.669987,1824.3492338363233,1959.6,1958.3151183800435,935.0728422171949,1096.0751399243152,5.55,3.7076747986561407,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4514.892829217195,5328.280499939338
2025-12-14 11:00:00,1479.6799999999998,1633.503340840982,1959.38,1958.0953633350575,1040.508305996845,1198.4095394394255,6.179999,4.384174623331585,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4485.748304996846,5240.225751238797
2025-12-14 12:00:00,1508.1599999999999,1673.723143512846,1959.55,1958.26516981763,980.6385183233152,1140.305477848718,6.4,4.620456153212897,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4454.748518323316,5222.747580332408
2025-12-14 13:00:00,1623.5500480000003,1836.7609566703463,1959.78,1958.494815385711,738.343534294361,905.1486140586483,6.829999,5.082581350308852,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4328.5035812943615,5151.320300465015
2025-12-14 14:00:00,2232.26,2697.0896988808954,1959.22,1957.934993222326,392.4202433118167,569.4187357100728,8.029999,6.372272418424128,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4591.930242311816,5676.64903323172
2025-12-14 15:00:00,3903.259951,5058.941812274369,1959.12,1957.8344122349556,101.23240498915155,286.82242139873955,9.449999,7.898854333984892,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5973.062354989152,7757.33083324205
2025-12-14 16:00:00,4671.939950999999,6144.921839467187,1958.25,1956.9638462519904,0,188.6085344798474,8.68,7.073601052795325,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6638.869951000001,8743.40115425182
2025-12-14 17:00:00,4642.880048,6102.5425212905,1959.72,1958.4298148058808,0,188.68513234472942,7.9299990000000005,6.27185874709447,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6610.530047,8701.762660188206
2025-12-14 18:00:00,4778.360048,6291.462515739584,1959.8,1958.5043294600705,0,188.83828932028743,7.78,6.118779452168751,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6745.9400479999995,8890.75724697211
2025-12-14 19:00:00,4161.540048,5414.309386289052,1960.02,1958.7133036095424,0,189.14458389430024,7.63,5.97377825704817,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6129.1900479999995,8013.9743850499435
2025-12-14 20:00:00,2391.4200240000005,2901.618462482225,1960.12,1958.791558057141,0,189.7571633537743,7.099999,5.436673309914746,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4358.640023000001,5501.437190203055
2025-12-14 21:00:00,1925.5799750000003,2222.3030120365784,1960.68,1959.3077419836986,0,190.98231742844678,7.05,5.447576261543707,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3893.3099750000006,4823.873980710268
2025-12-14 22:00:00,1791.049951,1990.5479732178976,1962.1,1960.6398391163511,0,193.43262315565386,7.980000000000001,6.5759763307033,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3761.129951,4597.0297448206065
2025-12-14 23:00:00,1467.1000480000002,1449.443907999154,1962.18,1960.5465227479006,0,198.333233398999,9.899999,8.897237582506923,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3439.1800470000003,4063.0542347285605
2025-12-15 00:00:00,1330.3999750000003,1089.8834430269528,1961.5,1959.520647631476,0,208.13445328015493,16.079999,16.053775942982305,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3307.9799740000003,3719.4256528815663
2025-12-15 01:00:00,1302.7799999999997,967.6804774186114,1961.8,1959.6471327539107,0,213.03506044286587,15.38,15.56020373082237,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3279.9599999999996,3601.7562073462104
2025-12-15 02:00:00,1327.920024,961.6399272637975,1961.68,1959.4406187266065,0,215.48535846848722,15.25,15.549777344887653,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3304.8500240000003,3597.9490148037785
2025-12-15 03:00:00,1297.030048,897.1832732477659,1961.35,1959.0676050045884,0,216.71049636982966,14.329999,14.625981217575688,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3272.7100470000005,3533.4206888397594
2025-12-15 04:00:00,1682.320024,1431.4462104213362,1961.02,1958.7162464889002,0,217.32304309756438,12,12.155022682617894,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3655.340024,4065.473855690419
2025-12-15 05:00:00,2957.6999999999994,3229.165147098181,1960.52,1958.2058684315368,0,217.6292720155587,11.899999,12.06374034841263,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4930.119999,5862.897360893689
2025-12-15 06:00:00,5269.099951,6494.032472104756,1959.38,1957.061480236746,0,217.78229758280997,13.35,13.629648078622175,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7241.829951000001,9128.339231002932
2025-12-15 07:00:00,6277.419999999999,7918.125286376394,1959.52,1957.1986419071582,68.58969992336193,284.4291205923798,13.68,13.988227590517695,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8319.209699923362,10619.574609466448
2025-12-15 08:00:00,5060.950024000001,6197.836100844719,1960.35,1958.0265295767683,338.4229352877994,546.3565483051842,13.75,14.065453228212029,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7373.4729592878,9162.117964954883
2025-12-15 09:00:00,4006.2300239999995,4706.526357929844,1960.55,1958.22565199462,764.6444949285388,960.0487679130549,13.88,14.206131769448875,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6745.304518928539,8084.840242606969
2025-12-15 10:00:00,3459.6699750000002,3933.7292975061905,1961.22,1958.8946684017778,1029.6610761664547,1217.2712021770299,12.449999,12.670296776304147,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6463.001050166455,7568.398797861302
2025-12-15 11:00:00,3043.9,3345.9017723609977,1959.4,1957.0760589859228,1022.9263354177582,1210.735718473802,10.399999,10.468107129253406,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6036.626334417759,6970.014989949977
2025-12-15 12:00:00,3401.04,3850.7230740308564,1960.25,1957.9250440942112,876.5343518315988,1068.648175380404,9.579999,9.587265638573268,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6247.404350831599,7332.716892144045
2025-12-15 13:00:00,4796.699975,5823.6462744528,1960.8,1958.4741784616758,594.680040566097,795.0773976873526,9.88,9.909662063705836,445.833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7362.060015566097,9032.940845665535
