DateTime,storage_high_frequency_original_gwh,storage_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2025-09-24 03:00:00,2.22352,1.9590843929054456,2025-09-24,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 04:00:00,4.52716,4.735046699531667,2025-09-24,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 05:00:00,5.318379999999999,5.690057792248954,2025-09-24,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 06:00:00,5.553030000000001,5.974300094172502,2025-09-24,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 07:00:00,4.06924,4.193972834654431,2025-09-24,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 08:00:00,4.06045,4.184045999512466,2025-09-24,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 09:00:00,3.41167,3.405377153793817,2025-09-24,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 10:00:00,2.69347,2.5432050890152116,2025-09-24,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 11:00:00,2.66288,2.5065745068553964,2025-09-24,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 12:00:00,2.7959,2.6663710112251113,2025-09-24,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 13:00:00,2.8166700000000002,2.691411206631187,2025-09-24,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 14:00:00,3.59915,3.631104620030254,2025-09-24,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 15:00:00,4.2293400000000005,4.388103958018833,2025-09-24,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 16:00:00,4.579750000000001,4.809499680146514,2025-09-24,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 17:00:00,4.90615,5.202723569681714,2025-09-24,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 18:00:00,4.79845,5.076041636300357,2025-09-24,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 19:00:00,2.93255,2.8409312006529035,2025-09-24,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 20:00:00,2.24165,2.0219006374336868,2025-09-24,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 21:00:00,1.5337,1.1929270185564267,2025-09-24,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 22:00:00,1.13755,0.759387500688605,2025-09-24,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-24 23:00:00,1.0441,0.731413497224364,2025-09-24,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 00:00:00,1.06623,0.9264465547104721,2025-09-25,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 01:00:00,1.0413,0.9807441052770322,2025-09-25,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 02:00:00,1.18422,1.194462750946793,2025-09-25,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 03:00:00,1.48782,1.5800512354825098,2025-09-25,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 04:00:00,3.5027,4.009834743617872,2025-09-25,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 05:00:00,4.982900000000001,5.792366762178401,2025-09-25,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 06:00:00,4.87735,5.668266004035635,2025-09-25,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 07:00:00,3.5176,4.0369388598230715,2025-09-25,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 08:00:00,2.7337,3.096373959871195,2025-09-25,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 09:00:00,2.08365,2.316194113232937,2025-09-25,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 10:00:00,1.2399200000000001,1.3033016578052998,2025-09-25,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 11:00:00,1.1584699999999999,1.2055967490621835,2025-09-25,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 12:00:00,1.3115599999999998,1.3894708832003781,2025-09-25,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 13:00:00,1.78538,1.9584418221274733,2025-09-25,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 14:00:00,3.0606299999999997,3.4897122561132385,2025-09-25,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 15:00:00,4.70363,5.462607782248959,2025-09-25,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 16:00:00,5.744400000000001,6.712556652014929,2025-09-25,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 17:00:00,6.757,7.928980557469464,2025-09-25,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 18:00:00,6.24267,7.312627688471278,2025-09-25,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 19:00:00,3.86995,4.466116040482312,2025-09-25,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 20:00:00,2.4816000000000003,2.8039305036258497,2025-09-25,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 21:00:00,1.958,2.184843122633834,2025-09-25,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 22:00:00,1.7693499999999998,1.977524181430588,2025-09-25,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-25 23:00:00,1.50842,1.7026110141383448,2025-09-25,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 00:00:00,1.50926,1.7803874687234464,2025-09-26,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 01:00:00,1.5130299999999999,1.8232980125930633,2025-09-26,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 02:00:00,1.4585400000000002,1.77706413572888,2025-09-26,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 03:00:00,1.9960499999999999,2.432045173058334,2025-09-26,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 04:00:00,3.78925,4.589927777620434,2025-09-26,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 05:00:00,5.9631,7.202455511554562,2025-09-26,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 06:00:00,6.1427,7.419299301520538,2025-09-26,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 07:00:00,4.818,5.829338796739057,2025-09-26,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 08:00:00,3.62505,4.397269122402638,2025-09-26,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 09:00:00,2.89522,3.521113482029522,2025-09-26,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 10:00:00,2.1967999999999996,2.682593691333918,2025-09-26,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 11:00:00,2.4614200000000004,3.000346918413791,2025-09-26,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 12:00:00,2.64886,3.2253998940742594,2025-09-26,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 13:00:00,2.50692,3.054934994322724,2025-09-26,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 14:00:00,2.79307,3.398422810444693,2025-09-26,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 15:00:00,3.8355000000000006,4.649873743505557,2025-09-26,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 16:00:00,5.918430000000001,7.150454755810919,2025-09-26,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 17:00:00,5.646240000000001,6.822874460568792,2025-09-26,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 18:00:00,4.1606,5.037547639168588,2025-09-26,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 19:00:00,2.44238,2.971435337743872,2025-09-26,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 20:00:00,1.67897,2.0487019330031577,2025-09-26,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 21:00:00,1.4162499999999998,1.7210324574926872,2025-09-26,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 22:00:00,1.1988,1.43549523521339,2025-09-26,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-26 23:00:00,1.06728,1.2286873469331507,2025-09-26,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 00:00:00,1.004,1.0549222151148896,2025-09-27,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 01:00:00,0.9636199999999999,0.9575455931681445,2025-09-27,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 02:00:00,0.9704000000000002,0.9412400239890073,2025-09-27,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 03:00:00,0.96563,0.9232896178069474,2025-09-27,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 04:00:00,1.48546,1.5413349822979046,2025-09-27,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 05:00:00,1.99806,2.1537552294738647,2025-09-27,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 06:00:00,2.20667,2.402704589985897,2025-09-27,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 07:00:00,2.1164699999999996,2.2936389389199237,2025-09-27,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 08:00:00,1.5106000000000002,1.5657942277819,2025-09-27,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 09:00:00,1.1048200000000001,1.078389202972521,2025-09-27,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 10:00:00,0.6866399999999999,0.5761946884842439,2025-09-27,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 11:00:00,0.59658,0.46802692527756695,2025-09-27,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 12:00:00,0.6638,0.5487427038455007,2025-09-27,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 13:00:00,0.9976499999999999,0.9496404865220283,2025-09-27,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 14:00:00,1.48422,1.5339722299675524,2025-09-27,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 15:00:00,3.1357,3.5171235223165374,2025-09-27,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 16:00:00,5.3649000000000004,6.194173259287196,2025-09-27,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 17:00:00,5.4693000000000005,6.320452749810116,2025-09-27,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 18:00:00,4.6724,5.365474768107455,2025-09-27,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 19:00:00,3.21523,3.6195702025729912,2025-09-27,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 20:00:00,1.9675500000000001,2.128910222137764,2025-09-27,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 21:00:00,1.4494799999999999,1.5217108881592325,2025-09-27,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 22:00:00,1.3255,1.4025374434747695,2025-09-27,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-27 23:00:00,0.97482,1.0408552885260254,2025-09-27,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 00:00:00,0.81612,0.9690596701477153,2025-09-28,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 01:00:00,0.7220500000000001,0.9154876444141785,2025-09-28,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 02:00:00,0.8139799999999999,1.0555560926293335,2025-09-28,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 03:00:00,1.1002,1.4140630877301836,2025-09-28,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 04:00:00,1.3585000000000003,1.7316245494135527,2025-09-28,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 05:00:00,1.54428,1.9584006042507232,2025-09-28,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 06:00:00,1.5001,1.9072095192746128,2025-09-28,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 07:00:00,1.1880000000000002,1.5334007362286994,2025-09-28,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 08:00:00,0.56455,0.7852920359810049,2025-09-28,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 09:00:00,0.50257,0.7111052910579451,2025-09-28,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 10:00:00,0.49922,0.7071996059764696,2025-09-28,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 11:00:00,0.44839999999999997,0.6462396541616728,2025-09-28,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 12:00:00,0.44228,0.6389230749586102,2025-09-28,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 13:00:00,0.65525,0.894654751299752,2025-09-28,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 14:00:00,0.84748,1.1254821353533433,2025-09-28,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 15:00:00,2.61925,3.252860998123957,2025-09-28,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 16:00:00,5.4364,6.6354410818391285,2025-09-28,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 17:00:00,6.12662,7.46427072019403,2025-09-28,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 18:00:00,5.1778200000000005,6.325223853458565,2025-09-28,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 19:00:00,2.90243,3.593519206872653,2025-09-28,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 20:00:00,1.8562200000000002,2.3380261846344457,2025-09-28,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 21:00:00,1.1553200000000001,1.4978298595119675,2025-09-28,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 22:00:00,0.9961599999999999,1.3094676721865532,2025-09-28,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-28 23:00:00,0.80853,1.0896619703008936,2025-09-28,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 00:00:00,0.5770500000000001,0.8226863466298507,2025-09-29,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 01:00:00,0.55688,0.8039488661863534,2025-09-29,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 02:00:00,0.8948,1.2124276727134107,2025-09-29,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 03:00:00,1.52553,1.9711115775649166,2025-09-29,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 04:00:00,5.06288,6.219071941985522,2025-09-29,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 05:00:00,5.5238,6.772838279765503,2025-09-29,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 06:00:00,5.414200000000001,6.641413207202535,2025-09-29,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 07:00:00,4.0210799999999995,4.968787314744463,2025-09-29,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 08:00:00,1.4044400000000001,1.8270448035971663,2025-09-29,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 09:00:00,0.7885300000000001,1.0875445896856673,2025-09-29,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 10:00:00,0.6032799999999999,0.8651225001046455,2025-09-29,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 11:00:00,0.71327,0.9971837849714942,2025-09-29,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 12:00:00,0.95396,1.2861647019224993,2025-09-29,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 13:00:00,1.16666,1.5415200241808378,2025-09-29,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 14:00:00,1.6970800000000001,2.178325558706836,2025-09-29,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 15:00:00,4.41992,5.447489260488204,2025-09-29,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 16:00:00,5.49728,6.740800000874993,2025-09-29,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 17:00:00,5.84,7.151763475731231,2025-09-29,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 18:00:00,4.993399999999999,6.13417887228393,2025-09-29,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 19:00:00,3.4825500000000003,4.31795617641762,2025-09-29,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 20:00:00,1.6786400000000001,2.147704052170933,2025-09-29,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 21:00:00,1.08533,1.426704235647535,2025-09-29,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 22:00:00,0.9806700000000002,1.283807610567422,2025-09-29,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-29 23:00:00,0.73503,0.9544051458564189,2025-09-29,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-30 00:00:00,0.72256,0.8705045686080127,2025-09-30,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-30 01:00:00,0.86263,1.004221834343258,2025-09-30,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-30 02:00:00,1.12245,1.2989542024960847,2025-09-30,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-30 03:00:00,2.56236,3.0192296921432513,2025-09-30,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-30 04:00:00,5.1008000000000004,6.062811696270695,2025-09-30,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-30 05:00:00,6.08338,7.240435739984489,2025-09-30,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-30 06:00:00,5.8934,7.01125088655068,2025-09-30,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-30 07:00:00,4.33742,5.142456372616847,2025-09-30,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2025-09-30 08:00:00,2.59122,3.0455351023981305,2025-09-30,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
